key,ticker,filing_type,entity_text,entity_type,score
JPM_10-K_0000019617-24-000225,JPM,10-K,$3.8 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$2.7 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$1.1 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$94 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$350 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$5.4 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$3.4 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$3.0 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$14.9 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$4.8 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$7.3 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$15.4 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$4.0 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$90.7 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$2.4 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$60.2 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$39.4 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$123 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$187 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$342 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$94 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$350 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$5.4 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$29 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$449 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$1.1 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$176 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$258 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$405 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$591 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$144.6 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$41.4 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$81.8 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$182.4 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$39.4 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$2.3 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$10.6 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$3.6 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$3.0 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$3.0 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$14.1 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$48.8 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$16.5 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$6.2 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$257 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$2.8 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$2.6 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$1.2 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$9.3 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$1.0 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$494 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$27 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$32.3 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$27.8 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$18.8 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$9.0 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$4.8 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$280 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$836 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$28.6 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$121 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$272 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$190 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$151 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$1.2 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$95 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$104 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$58 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$59 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$115 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$281 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$382 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$322 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$330 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$6.1 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$15.5 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$12.1 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$3.5 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$5.4 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$2.0 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$1.0 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$608 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$316 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$232 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$1.3 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$216 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$687 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$36 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$132 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$1.2 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$32 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$123 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$1.1 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$5.9 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$32.6 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$26.8 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$4.2 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$22.5 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$156 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$153 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$124 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$729 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$5.0 trillion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$5.2 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$19.8 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$6.3 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$13.6 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$9.1 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$339 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$10.7 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$12.8 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$159 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$146 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$128 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$8.7 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$3.4 trillion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$5.0 trillion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$211 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$235 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$257 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$2.8 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$743 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$8.0 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$80 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$132 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$1.8 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$2.8 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$5.6 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$4.6 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$2.9 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$1.0 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$171 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$569.2 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$7.1 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$78.3 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$104.5 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$94 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$67 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$42 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$24.2 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$100 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$100 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$4.3 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$5.2 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$1.4 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$2.2 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$655 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$655 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$208.5 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$210.1 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$188.5 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$180.8 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$52.4 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$1.05,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$30 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$30 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$1.5 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$1.6 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$5.0 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$6.0 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$649 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$694 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$1.4 trillion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$798.0 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$735.5 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$649 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$694 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$340 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$323 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$61 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,"$1,331.9 billion",MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,"$1,383.7 billion",MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$500 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$23.2 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$102.2 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$90.6 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$182 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$302 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$10.4 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$12.0 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$102.2 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$99.6 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$2.6 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$182 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$302 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$15 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$101 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$12.9 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$17.4 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$3.9 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$4.6 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$27.9 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$56.2 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$3.0 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$8.9 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$15.1 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$1.6 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$19.1 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$41.0 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$90.6 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$36.3 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$16.1 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$2.6 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$4.2 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$4.3 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$228.4 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$147.8 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$136 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$69 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$9 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$362 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$182 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$302 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$15 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$101 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$98.1 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$85.4 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$648 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$27 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$418 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$68.8 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$64.8 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$476 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$698 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$90.6 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$41.4 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$31.3 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$41.4 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$38.3 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$5.9 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$6.6 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$21.4 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$6.8 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$9.9 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$19.7 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$614.1 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$556.6 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$90.6 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$208.3 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$5.2 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$4.0 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$9.2 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$33.4 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$127.1 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$409 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$7.9 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$8.3 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$34.5 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$123 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$319 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$2.1 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$801 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$6.6 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$16.9 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$9.7 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$9.8 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$4.1 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$9.7 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$5.7 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$7.1 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$4.0 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$3.0 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$54.9 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$70.9 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$24.8 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$3.1 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$1.9 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$1.3 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$1.4 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$200 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$675 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$1.2 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$587 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$243 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$21 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$569.2 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$1.0 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$15 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$4.1 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$3.7 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$350 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$850 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$3.1 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$3.9 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$8.9 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$13.2 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$11.3 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$376 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$200 million,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$20.2 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$881.3 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$1.1 trillion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$541.4 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$11.3 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$42.2 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$153.3 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$138.1 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$128.2 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$2.2 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$1.8 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,$1.9 billion,MONEY,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,JPM,TICKER,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,JPM,TICKER,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,JPM,TICKER,1.0
JPM_10-K_0000019617-24-000225,JPM,10-K,JPM,TICKER,1.0
JPM_8-K_0000019617-24-000330,JPM,8-K,Exchange Act,MISC,0.9919999837875366
JPM_8-K_0000019617-24-000330,JPM,8-K,Exchange Act,MISC,0.9929999709129332
JPM_8-K_0000019617-24-000330,JPM,8-K,Act,MISC,0.878000020980835
JPM_8-K_0000019617-24-000330,JPM,8-K,Rule 405,MISC,0.6499999761581421
JPM_8-K_0000019617-24-000330,JPM,8-K,Securities Act of,MISC,0.9789999723434448
JPM_8-K_0000019617-24-000330,JPM,8-K,Securities Exchange Act of,MISC,0.9079999923706056
JPM_8-K_0000019617-24-000330,JPM,8-K,Exchange Act,MISC,0.9879999756813048
JPM_8-K_0000019617-24-000330,JPM,8-K,JPMorgan Chase & Co,ORG,0.9980000257492064
JPM_8-K_0000019617-24-000330,JPM,8-K,Visa Inc,ORG,0.9990000128746032
JPM_8-K_0000019617-24-000330,JPM,8-K,Visa Class B,MISC,0.871999979019165
JPM_8-K_0000019617-24-000330,JPM,8-K,Visa Class B,MISC,0.915000021457672
JPM_8-K_0000019617-24-000330,JPM,8-K,Visa Class C,MISC,0.99099999666214
JPM_8-K_0000019617-24-000330,JPM,8-K,Visa,ORG,0.9919999837875366
JPM_8-K_0000019617-24-000330,JPM,8-K,Visa Class C,MISC,0.996999979019165
JPM_8-K_0000019617-24-000330,JPM,8-K,Visa Class B,MISC,0.9860000014305116
JPM_8-K_0000019617-24-000330,JPM,8-K,Visa Class B,MISC,0.9229999780654908
JPM_8-K_0000019617-24-000330,JPM,8-K,JPMorgan Chase,ORG,0.9879999756813048
JPM_8-K_0000019617-24-000330,JPM,8-K,$8 billion,MONEY,1.0
JPM_8-K_0000019617-24-000330,JPM,8-K,$1 billion,MONEY,1.0
JPM_8-K_0000019617-24-000402,JPM,8-K,Corporate & Investment Bank,ORG,0.9980000257492064
JPM_8-K_0000019617-24-000402,JPM,8-K,Commercial Banking,ORG,0.9869999885559082
JPM_8-K_0000019617-24-000402,JPM,8-K,Commercial & Investment Bank,ORG,0.9990000128746032
JPM_8-K_0000019617-24-000402,JPM,8-K,CIB,ORG,0.9819999933242798
JPM_8-K_0000019617-24-000402,JPM,8-K,Firm,ORG,0.8529999852180481
JPM_8-K_0000019617-24-000402,JPM,8-K,Firm,ORG,0.640999972820282
